timestamp,user,src_ip,url,action,category,bytes_sent,bytes_received,user_agent,threat_name
2024-01-15T01:00:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,4447,47522,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T06:58:30Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4412,1863,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T06:59:15Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,288,41305,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:00:00Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2234,19996,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:00:45Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,913,24155,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:01:30Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,3127,21546,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:02:15Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,3059,15890,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:03:00Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,842,40003,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:03:45Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4490,19394,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:04:30Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3572,2118,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:05:15Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1189,11938,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:06:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,2346,33461,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:06:45Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2644,10884,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:07:30Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,2692,3679,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:08:15Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,862,8445,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:09:00Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1841,38124,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:09:45Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4401,27225,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:10:30Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,2667,11402,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:11:15Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,4502,35010,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:12:00Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,167,19397,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:12:45Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3387,29462,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:13:30Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1175,47417,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:14:15Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,2709,34078,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:15:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,4330,3284,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:15:45Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2002,31319,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:16:30Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3480,32364,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:17:15Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3801,17141,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:18:00Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1732,38732,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:18:45Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,348,48022,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:19:30Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,4516,35854,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:20:15Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,4158,20120,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:21:00Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4130,39589,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:21:45Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4007,13488,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:22:30Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3827,4710,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:23:15Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,106,25198,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:24:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,1533,28871,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:24:45Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2369,36422,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:25:30Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3380,48232,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:26:15Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,2265,44409,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:27:00Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3187,4419,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:27:45Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,2748,30211,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:28:30Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,2198,29250,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T07:29:15Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,3962,37813,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
